"","pa","bc","de","fg","hi","jk","lm","no"
"1",-0.114336808537343,0.154858361084805,0.543342059075502,1.18398184347717,0.310396859707014,1.83064294492003,1.11341677109631,1.3855426272549
"2",-0.658797801572312,-0.689823608468676,-1.28255284413138,-1.03796799682851,-0.174598233585196,-0.0213256995422934,0.268211732308625,-0.645383047874435
"3",1.51904617056756,1.84422230019177,1.04131339631374,1.0252711405982,1.11872201519403,-0.189686485402504,-0.746034314236596,-0.871041456222139
"4",-1.47548929112476,0.154858361084805,-0.286610169654898,0.0730069233243298,0.472061890804418,1.32556058733939,0.944375763338773,1.3855426272549
"5",-0.114336808537343,-0.478653116080306,0.211361167583342,-0.244414482433625,-1.14458842016962,-1.03149041470356,-0.915075321994133,0.257250585516383
"6",-0.386567305054828,-0.0563121313035655,1.20730384205982,1.18398184347717,0.148731828609611,-0.526408057122926,-0.57699330647906,-0.645383047874435
"7",-0.931028298089796,-0.689823608468676,0.709332504821582,1.18398184347717,0.310396859707014,0.65211744389855,-0.746034314236596,-0.871041456222139
"8",-0.931028298089796,-0.0563121313035655,-0.452600615400978,0.549139031961263,0.957056984096628,1.49392137319961,0.268211732308625,0.708567402211792
"9",3.42465964618995,2.90007476213362,0.709332504821582,-0.403125185312603,-0.821258357974809,-1.03149041470356,0.775334755581236,0.708567402211792
"10",0.430124184497625,-0.0563121313035655,-0.120619723908818,0.390428329082285,1.11872201519403,0.820478229758761,0.944375763338773,0.708567402211792
"11",-0.386567305054828,-0.267482623691936,-0.618591061147058,-0.879257293949536,-1.14458842016962,-0.694768842983137,-1.08411632975167,0.708567402211792
"12",-0.386567305054828,-0.478653116080306,0.875322950567662,1.0252711405982,-0.982923389072213,-1.19985120056377,0.0991707245510882,-0.645383047874435
"13",-0.931028298089796,-0.689823608468676,-0.950571952639218,-0.244414482433625,-0.497928295780002,-0.358047271262715,-0.407952298721523,-0.871041456222139
"14",-0.658797801572312,-1.32333508563379,-0.784581506893138,-0.244414482433625,-0.0129332024877923,-0.189686485402504,-0.0698702832064487,0.257250585516383
"15",-0.114336808537343,-0.0563121313035655,-1.61453373562354,-1.51410010546545,0.472061890804418,-0.0213256995422934,-0.0698702832064487,0.0315921771686785
"16",-1.20325879460728,-1.11216459324542,-1.1165623983853,-1.19667869970749,0.148731828609611,0.315395872178129,-0.407952298721523,-0.41972463952673
"17",2.33573766012002,0.788369838249915,-0.120619723908818,0.231717626203307,0.795391952999225,0.65211744389855,-0.0698702832064487,1.61120103560261
"18",0.157893687980141,0.999540330638285,0.543342059075502,-0.244414482433625,-0.659593326877406,-1.36821198642398,-0.57699330647906,0.482908993864087
"19",-0.386567305054828,-0.0563121313035655,-1.61453373562354,-1.35538940258647,0.148731828609611,0.147035086317918,-0.915075321994133,-1.32235827291755
"20",-0.658797801572312,-0.900994100857046,-1.1165623983853,-0.0857037795546478,0.633726921901821,0.988839015618972,1.62053979436892,0.0315921771686785
"21",0.157893687980141,-0.900994100857046,-0.452600615400978,-0.879257293949536,-0.497928295780002,0.315395872178129,0.437252740066162,0.934225810559496
"22",-0.658797801572312,-1.32333508563379,-0.950571952639218,-1.51410010546545,-1.79124854455923,-1.53657277228419,-1.59123935302428,-0.871041456222139
"23",-0.386567305054828,-0.0563121313035655,0.543342059075502,0.231717626203307,0.310396859707014,-0.189686485402504,0.437252740066162,-1.09669986456984
"24",-0.386567305054828,-0.900994100857046,-0.784581506893138,-0.720546591070558,-2.27624363785144,-2.04165512986483,-2.43644439181197,-1.09669986456984
"25",-1.47548929112476,-0.900994100857046,-1.1165623983853,-0.879257293949536,-0.982923389072213,-1.53657277228419,-1.42219834526674,-0.41972463952673
"26",-0.658797801572312,-0.478653116080306,0.377351613329422,0.549139031961263,-0.336263264682599,-0.189686485402504,-0.915075321994133,-1.09669986456984
